iteration	gesture_code	sensor_1_ax	sensor_1_ay	sensor_1_az	sensor_1_gx	sensor_1_gy	sensor_1_gz	sensor_2_ax	sensor_2_ay	sensor_2_az	sensor_2_gx	sensor_2_gy	sensor_2_gz	onboard_ax	onboard_ay	onboard_az	onboard_gx	onboard_gy	onboard_gz
24  1	7.14	3.39	6.73	0.01	-0.07	-0.13	9.31	0.04	4.12	-0.05	-0.03	-0.08	-0.88	-0.39	0.33	-2.20	3.05	-2.08
25  1	-4.26	3.00	8.80	0.02	0.01	-0.08	0.50	4.58	8.51	-0.02	-0.03	-0.03	-0.67	-0.43	0.65	0.79	-0.55	-1.53
25  1	-4.17	3.18	8.87	-0.04	0.01	-0.07	0.61	4.63	8.54	-0.01	-0.05	0.00	-0.67	-0.43	0.65	1.22	1.40	-0.92
25  1	-4.20	2.73	9.13	0.04	-0.24	-0.36	0.64	4.58	8.43	-0.09	-0.29	0.04	-0.66	-0.43	0.65	1.34	2.56	-0.06
25  1	-4.64	2.78	9.47	0.07	-0.51	-0.43	1.19	5.15	7.69	-0.15	-0.55	0.55	-0.68	-0.42	0.64	-0.12	3.66	0.79
25  1	-3.79	2.95	8.94	0.04	-1.68	-1.10	1.58	4.57	8.60	-0.02	-0.81	0.82	-0.68	-0.41	0.64	5.25	11.23	-1.28
25  1	-2.66	2.98	9.33	-0.30	-1.40	-0.72	2.33	4.18	8.62	0.00	-0.50	0.62	-0.70	-0.40	0.62	0.79	12.15	5.55
25  1	-2.55	1.76	11.41	-0.59	-3.87	-2.10	3.37	4.30	7.97	0.15	-2.19	2.59	-0.68	-0.40	0.64	13.37	29.54	0.98
25  1	3.68	2.94	6.64	-0.49	-2.89	-2.01	5.90	2.93	7.89	-0.12	-0.87	1.45	-0.80	-0.33	0.54	9.03	23.01	3.17
25  1	4.75	2.21	8.41	-0.19	-1.67	-1.77	6.89	2.15	7.07	0.27	-0.99	1.58	-0.80	-0.36	0.53	-0.18	21.61	-0.31
25  1	5.76	3.89	7.25	-0.06	-1.46	-1.08	7.95	0.57	6.19	0.02	-0.91	1.02	-0.80	-0.33	0.47	5.43	51.39	-12.70
25  1	7.39	3.40	4.52	-0.26	-1.15	-0.46	8.76	-1.10	5.15	-0.22	-0.62	0.63	-0.90	-0.33	0.35	10.86	48.22	-10.68
25  1	7.29	4.04	5.35	0.25	-0.78	-0.46	9.17	-0.88	3.95	-0.21	-0.52	0.30	-0.89	-0.39	0.30	-0.24	30.82	-10.74
25  1	7.64	4.02	5.46	0.09	-0.28	-0.16	9.31	-1.07	4.15	-0.16	-0.24	0.13	-0.88	-0.40	0.24	4.21	12.27	-3.48
25  1	7.77	3.99	5.69	0.13	-0.11	-0.11	9.58	-1.91	3.62	-0.10	0.01	-0.16	-0.87	-0.42	0.25	1.04	0.00	-1.71
25  1	7.45	3.64	6.69	0.15	-0.04	-0.02	9.57	-1.35	3.79	0.07	-0.16	0.06	-0.85	-0.42	0.27	-2.99	-2.50	-0.92
25  1	7.52	4.07	6.47	0.00	0.12	0.13	9.41	-1.18	3.95	0.04	-0.01	-0.01	-0.87	-0.40	0.25	-1.28	-6.23	2.69
25  1	7.43	4.18	5.95	-0.03	0.28	0.21	9.46	-1.22	3.23	0.18	-0.10	0.06	-0.89	-0.40	0.23	-9.46	-8.91	1.83
25  1	7.56	3.97	5.86	-0.07	0.10	0.00	9.59	-1.18	3.44	0.03	0.04	-0.07	-0.90	-0.43	0.23	-0.61	-3.05	-0.61
25  1	7.58	4.22	5.56	-0.07	0.07	0.06	9.67	-0.92	3.25	-0.03	0.08	-0.02	-0.89	-0.43	0.25	-0.18	-2.69	0.92
25  1	7.72	4.57	5.18	-0.04	0.15	0.07	9.51	-0.92	3.40	0.03	0.02	-0.05	-0.90	-0.42	0.24	-3.23	-3.72	-0.18
25  1	7.60	4.29	5.53	0.01	0.07	-0.09	9.50	-1.09	3.26	-0.00	0.04	-0.13	-0.89	-0.40	0.24	0.43	-1.40	-2.14
25  1	7.61	3.90	5.64	-0.02	0.07	-0.06	9.61	-0.83	3.48	0.01	-0.03	0.01	-0.90	-0.42	0.24	-2.93	-0.61	-1.22
25  1	7.47	3.95	6.33	0.01	0.06	-0.04	9.50	-1.04	3.53	-0.02	0.01	-0.03	-0.88	-0.41	0.25	-2.32	-2.50	-0.73
25  1	7.42	3.75	6.87	-0.00	0.03	-0.11	9.31	-0.39	4.31	-0.01	-0.02	-0.01	-0.88	-0.42	0.25	2.44	-4.46	-1.65
25  1	7.45	4.10	6.21	-0.07	0.06	-0.03	9.41	-0.61	3.88	-0.01	0.03	-0.04	-0.88	-0.44	0.27	2.69	-1.53	-0.73
1  2	-5.41	-3.63	7.83	0.02	-0.01	0.08	5.43	-3.13	7.46	0.10	0.02	0.05	-0.87	0.36	0.23	-7.20	-3.54	-1.04
1  2	-5.65	-3.55	8.00	0.01	0.03	-0.02	5.42	-3.20	7.92	0.02	0.03	-0.02	-0.89	0.38	0.27	-2.14	-3.23	-2.81
1  2	-5.36	-3.14	8.04	0.04	0.13	0.00	5.27	-3.01	7.86	0.01	0.11	0.03	-0.89	0.37	0.26	0.00	-4.70	1.28
1  2	-5.44	-3.15	7.95	-0.00	0.12	0.03	5.19	-3.03	8.01	-0.02	0.09	0.06	-0.88	0.38	0.28	-0.31	-3.97	1.89
1  2	-5.38	-3.32	7.93	0.02	0.05	0.10	5.30	-2.97	7.92	0.10	0.06	0.08	-0.89	0.36	0.26	-4.52	-2.87	-0.55
1  2	-5.82	-3.22	7.96	0.00	0.13	-0.07	5.05	-3.20	8.03	-0.11	0.05	0.00	-0.89	0.36	0.31	2.26	-3.78	1.95
1  2	-5.71	-3.49	7.85	-0.01	0.00	-0.04	5.36	-3.28	7.90	0.04	-0.03	-0.02	-0.88	0.40	0.27	-1.34	0.73	-2.20
1  2	-5.20	-2.87	7.95	-0.02	0.04	0.02	5.09	-2.68	7.74	0.06	0.03	0.04	-0.87	0.33	0.28	-2.01	-0.98	-1.28
1  2	-5.63	-3.21	7.82	0.02	0.08	-0.03	5.10	-3.06	8.05	-0.03	0.05	0.02	-0.88	0.37	0.29	0.55	-3.11	0.18
1  2	-5.51	-3.34	7.81	-0.03	0.04	-0.02	5.21	-3.09	7.90	0.01	-0.00	0.03	-0.90	0.38	0.28	-0.61	0.18	-0.98
1  2	-5.68	-3.24	7.88	0.03	0.07	-0.04	5.03	-3.24	7.98	0.01	0.04	-0.00	-0.88	0.38	0.28	1.83	-2.26	-0.55
1  2	-5.49	-3.16	7.92	-0.00	0.01	-0.02	5.15	-2.83	7.81	0.05	0.01	-0.01	-0.89	0.36	0.28	-0.61	-1.46	-2.56
1  2	-5.51	-3.34	7.89	-0.03	0.12	-0.16	5.25	-3.10	7.73	-0.14	-0.00	-0.06	-0.89	0.35	0.29	5.98	-0.79	1.53
1  2	-5.55	-3.48	7.67	-0.05	0.03	-0.02	5.18	-3.19	7.86	0.01	-0.01	0.03	-0.89	0.39	0.28	-1.83	0.49	-0.18
1  2	-5.63	-3.43	7.63	0.02	0.05	-0.06	5.10	-3.19	7.79	-0.02	0.02	-0.03	-0.87	0.38	0.27	0.61	-1.53	-1.34
1  2	-5.77	-3.17	7.81	-0.01	0.05	-0.03	4.98	-3.09	8.10	-0.01	0.01	0.01	-0.88	0.38	0.29	0.85	-1.83	-0.67
1  2	-5.70	-3.34	7.64	-0.07	0.00	-0.00	5.15	-3.22	7.96	0.02	-0.05	0.06	-0.88	0.38	0.29	-0.92	1.65	0.18
1  2	-5.61	-3.41	7.70	0.00	0.02	-0.07	5.11	-3.14	7.83	-0.02	-0.01	-0.03	-0.88	0.38	0.28	2.32	0.06	-1.77
1  2	-5.50	-3.46	7.68	-0.02	-0.02	-0.06	5.18	-3.12	7.83	0.02	-0.05	-0.02	-0.87	0.37	0.28	-0.12	0.67	-2.62
1  2	-5.68	-3.40	7.71	-0.02	0.03	-0.04	5.17	-3.21	7.96	-0.00	-0.00	0.01	-0.88	0.39	0.27	1.16	-1.16	-0.98
1  2	-5.66	-3.30	7.79	-0.01	-0.00	-0.03	5.07	-3.05	7.94	0.04	-0.02	-0.01	-0.89	0.37	0.29	-0.67	0.43	-2.20
1  2	-5.64	-3.44	7.64	-0.01	0.06	-0.03	5.18	-3.06	7.91	-0.00	0.02	0.01	-0.88	0.38	0.27	1.28	-1.22	0.12
1  2	-5.68	-3.58	7.59	-0.00	0.05	-0.06	5.22	-3.38	7.78	-0.02	0.01	-0.01	-0.88	0.39	0.27	1.89	-0.49	-0.31
1  2	-5.73	-3.24	7.75	-0.02	0.05	-0.06	5.04	-3.03	8.10	-0.05	-0.00	-0.01	-0.88	0.37	0.29	0.92	-1.71	-0.37
1  2	-5.77	-3.41	7.65	-0.01	0.03	-0.01	4.97	-3.20	7.88	0.04	0.00	0.02	-0.87	0.39	0.28	0.18	-1.04	-1.22
2  2	-3.34	-5.63	7.97	-0.04	0.04	-0.15	6.99	-3.35	6.35	-0.10	-0.07	-0.06	-0.87	0.40	0.14	4.64	1.16	0.92
2  2	-3.54	-5.41	8.08	0.02	0.10	-0.05	6.89	-3.49	6.59	-0.06	0.05	-0.00	-0.88	0.39	0.14	2.26	-3.85	0.67
2  2	-3.55	-5.41	8.19	0.02	0.11	-0.05	6.82	-3.38	6.67	-0.05	0.05	-0.01	-0.89	0.39	0.16	2.01	-3.05	0.31
2  2	-3.53	-5.61	8.17	-0.03	0.05	-0.09	6.98	-3.41	6.53	-0.10	-0.02	-0.02	-0.90	0.40	0.16	2.32	-0.73	-0.12
2  2	-3.18	-5.36	8.04	-0.01	0.04	-0.04	6.99	-3.24	6.27	0.01	0.01	0.01	-0.89	0.40	0.13	0.61	-0.43	-0.55
2  2	-3.32	-5.42	8.02	0.03	0.05	0.03	6.90	-3.37	6.44	0.05	0.06	0.04	-0.89	0.42	0.14	-1.04	-2.08	-0.49
2  2	-3.55	-5.56	8.10	0.01	0.07	-0.05	6.91	-3.49	6.57	-0.06	0.01	-0.00	-0.89	0.40	0.14	1.16	-1.77	0.61
2  2	-3.43	-5.43	7.97	-0.03	-0.00	-0.07	6.81	-3.40	6.65	0.02	-0.04	-0.04	-0.89	0.42	0.15	3.48	0.92	-1.59
2  2	-3.22	-5.40	8.08	0.01	0.03	0.01	6.95	-3.24	6.42	0.11	0.03	0.01	-0.90	0.42	0.14	0.06	-0.43	-1.59
2  2	-3.40	-5.52	7.82	-0.02	0.02	-0.08	6.90	-3.32	6.56	-0.01	-0.02	-0.03	-0.90	0.42	0.15	2.56	0.31	-1.40
2  2	-3.42	-5.43	8.08	-0.04	0.04	-0.05	6.86	-3.33	6.49	-0.01	-0.02	0.01	-0.89	0.42	0.14	1.71	-0.61	0.12
2  2	-3.26	-5.44	7.92	-0.01	0.07	-0.03	6.83	-3.26	6.58	-0.02	0.03	0.02	-0.90	0.40	0.13	0.18	-1.77	0.06
2  2	-3.28	-5.47	8.02	0.02	0.06	-0.05	6.82	-3.16	6.50	-0.02	0.03	-0.01	-0.90	0.40	0.14	-0.31	-1.40	-0.73
2  2	-3.41	-5.50	8.03	-0.00	0.05	-0.04	6.85	-3.36	6.59	-0.03	0.01	0.00	-0.90	0.42	0.14	0.55	-1.04	-0.43
2  2	-3.36	-5.52	7.87	-0.02	0.05	0.00	6.84	-3.31	6.46	0.03	0.01	0.04	-0.89	0.41	0.13	-2.50	-1.28	0.18
2  2	-3.50	-5.52	8.03	-0.00	0.05	-0.00	6.86	-3.37	6.57	0.01	0.02	0.02	-0.89	0.41	0.14	-2.14	-1.46	-0.06
2  2	-3.55	-5.46	7.95	-0.03	0.03	-0.02	6.79	-3.34	6.53	0.01	-0.01	0.02	-0.89	0.41	0.14	-0.73	-0.24	-0.24
2  2	-3.44	-5.55	7.94	-0.02	0.03	-0.05	6.87	-3.28	6.55	-0.03	-0.02	-0.00	-0.89	0.42	0.14	-0.49	-0.61	-0.85
2  2	-3.46	-5.49	7.96	-0.01	0.02	-0.03	6.86	-3.37	6.58	0.00	-0.01	-0.01	-0.89	0.43	0.14	0.12	-0.79	-1.53
2  2	-3.53	-5.38	8.07	-0.02	0.03	-0.04	6.83	-3.38	6.55	-0.01	-0.02	0.00	-0.89	0.42	0.14	1.04	-0.24	-0.61
2  2	-3.44	-5.49	7.98	-0.00	0.04	-0.02	6.79	-3.27	6.60	0.01	0.01	0.02	-0.89	0.41	0.14	-0.43	-0.92	-0.49
2  2	-3.45	-5.44	7.92	-0.02	0.05	0.01	6.90	-3.28	6.61	0.03	0.02	0.03	-0.89	0.42	0.14	-1.28	-1.46	-0.24
2  2	-3.53	-5.35	8.05	-0.01	0.04	-0.04	6.67	-3.36	6.60	-0.02	-0.00	0.01	-0.89	0.42	0.14	0.92	-0.79	-0.12
2  2	-3.66	-5.51	7.84	-0.04	0.03	-0.03	6.74	-3.52	6.64	-0.00	-0.01	0.03	-0.88	0.42	0.14	-0.73	-1.34	0.55
2  2	-3.52	-5.39	7.98	-0.02	0.01	-0.04	6.86	-3.35	6.61	0.00	-0.02	-0.01	-0.89	0.42	0.15	-0.06	0.12	-2.01
3  2	-3.07	-7.10	9.21	-0.25	0.00	0.42	7.58	-3.44	5.90	0.39	-0.19	0.17	-0.90	0.41	-0.01	-18.80	11.29	3.66
3  2	-3.27	-6.37	7.82	-0.09	0.01	0.57	7.22	-4.23	5.87	0.45	0.13	0.51	-0.81	0.48	0.02	-28.02	-3.91	9.77
3  2	-2.80	-5.97	8.06	-0.25	-0.25	0.30	7.38	-3.19	5.77	0.30	-0.26	0.31	-0.84	0.28	0.13	-23.50	9.40	4.03
3  2	-2.23	-7.01	7.37	-0.14	-0.17	0.42	7.98	-3.86	5.04	0.39	-0.04	0.35	-0.87	0.48	-0.03	-22.64	3.17	3.11
3  2	-3.50	-7.13	7.45	-0.10	0.13	0.12	7.70	-4.60	5.76	-0.06	0.06	0.17	-0.87	0.47	0.08	-8.00	-5.80	6.84
3  2	-2.92	-5.96	7.74	0.12	-0.05	0.06	7.27	-3.46	5.92	0.18	0.06	-0.04	-0.90	0.45	0.11	-9.89	-1.71	-8.12
3  2	-3.00	-6.19	7.58	-0.03	-0.00	-0.13	7.30	-3.68	5.79	-0.04	-0.07	-0.09	-0.86	0.44	0.08	3.17	1.46	-2.56
3  2	-3.01	-5.87	7.88	-0.02	-0.01	-0.03	7.29	-3.44	6.03	0.05	-0.03	-0.02	-0.85	0.42	0.10	0.43	-0.79	-2.14
3  2	-3.21	-6.26	7.58	0.01	0.06	-0.06	7.25	-3.82	5.97	0.03	0.01	-0.04	-0.87	0.48	0.08	3.54	-1.28	-1.16
3  2	-3.11	-5.94	7.70	0.03	-0.00	-0.08	7.15	-3.57	6.18	0.03	-0.01	-0.08	-0.87	0.45	0.09	3.05	-0.37	-3.85
3  2	-2.69	-6.09	7.60	0.05	0.06	0.01	7.35	-3.47	5.79	0.04	0.08	0.01	-0.89	0.45	0.06	-1.59	-3.05	-1.53
3  2	-3.17	-5.98	7.76	-0.01	0.06	-0.02	7.11	-3.62	6.23	-0.01	0.02	0.02	-0.88	0.46	0.09	1.10	-1.83	0.12
3  2	-3.01	-6.06	7.73	0.04	0.01	-0.06	7.22	-3.49	6.02	0.04	0.02	-0.05	-0.90	0.46	0.08	0.67	-0.73	-3.91
3  2	-3.01	-6.01	7.61	-0.01	0.03	-0.07	7.25	-3.50	6.19	0.02	-0.02	-0.03	-0.88	0.44	0.08	0.73	0.37	-1.65
3  2	-2.92	-6.07	7.58	0.04	0.05	-0.05	7.27	-3.49	5.95	-0.01	0.03	-0.02	-0.89	0.45	0.07	0.67	-1.40	-1.34
3  2	-2.46	-0.62	-0.62	-0.03	-0.03	-0.03	7.26	-3.36	6.02	-0.06	-0.01	0.02	-0.89	0.42	0.07	1.65	-0.06	0.37
3  2	-2.87	-6.11	7.72	-0.01	0.05	-0.03	7.32	-3.42	5.91	0.03	0.01	0.01	-0.89	0.44	0.06	-0.73	-0.92	-0.06
3  2	-3.07	-6.12	7.65	0.01	0.05	0.01	7.16	-3.49	6.02	0.04	0.03	0.03	-0.87	0.44	0.06	-1.04	-2.01	0.00
3  2	-3.08	-6.12	7.84	0.01	0.08	0.01	7.20	-3.49	6.17	0.01	0.05	0.03	-0.88	0.43	0.08	-1.71	-3.48	0.24
3  2	-3.08	-6.00	7.62	-0.01	0.08	-0.06	7.16	-3.51	6.12	-0.05	0.01	0.00	-0.87	0.43	0.08	2.14	-0.92	0.98
3  2	-2.99	-6.08	7.71	0.04	0.09	0.00	7.21	-3.50	6.04	0.02	0.07	0.03	-0.88	0.46	0.06	0.61	-3.05	0.37
3  2	-3.17	-6.22	7.75	-0.01	0.05	-0.03	7.26	-3.58	6.06	-0.02	0.01	-0.01	-0.89	0.46	0.08	-0.12	-1.59	-0.55
3  2	-3.06	-6.02	7.65	-0.00	0.06	-0.05	7.13	-3.48	6.20	-0.02	0.01	-0.01	-0.88	0.45	0.07	1.16	-0.73	-0.18
3  2	-2.94	-6.15	7.53	-0.00	0.04	-0.02	7.24	-3.39	5.95	-0.01	0.02	0.02	-0.88	0.45	0.06	-0.98	-1.28	-0.67
3  2	-3.14	-6.03	7.71	0.01	0.04	-0.02	7.08	-3.38	6.28	0.01	0.02	-0.01	-0.89	0.46	0.08	-1.65	-1.34	-1.53
4  2	-1.12	-7.36	7.30	0.02	0.08	-0.04	8.53	-3.40	4.59	-0.03	0.01	-0.04	-0.84	0.46	-0.10	1.65	-4.33	-0.18
4  2	-0.84	-7.47	7.20	-0.02	0.06	-0.00	8.65	-3.23	4.35	0.03	0.00	0.01	-0.87	0.45	-0.11	-0.98	-0.92	0.79
4  2	-0.84	-7.41	7.11	0.01	0.05	-0.04	8.60	-3.14	4.31	-0.02	0.01	-0.03	-0.86	0.44	-0.10	-1.40	-0.85	-1.04
4  2	-1.20	-7.30	7.38	0.01	0.10	-0.01	8.43	-3.32	4.64	-0.03	0.06	0.02	-0.85	0.45	-0.09	0.06	-3.36	0.92
4  2	-1.00	-7.12	7.17	-0.01	0.05	-0.01	8.42	-3.19	4.52	0.01	0.01	0.02	-0.85	0.46	-0.10	0.49	-1.77	0.24
4  2	-0.87	-7.19	7.27	0.01	0.07	0.01	8.51	-3.13	4.59	0.02	0.04	0.04	-0.87	0.45	-0.11	-0.18	-2.26	0.18
4  2	-0.90	-7.38	7.10	-0.00	0.04	-0.04	8.53	-3.22	4.45	0.01	0.00	-0.01	-0.87	0.46	-0.10	0.24	-0.73	-0.98
4  2	-0.97	-7.47	7.15	0.01	0.03	-0.06	8.65	-3.22	4.43	0.00	0.00	-0.03	-0.87	0.46	-0.10	2.50	-0.37	-1.46
4  2	-1.06	-7.18	7.32	-0.04	0.04	-0.05	8.47	-3.22	4.73	-0.02	-0.01	-0.01	-0.87	0.46	-0.08	2.14	-0.31	-0.55
4  2	-0.86	-7.30	7.06	-0.02	0.07	0.02	8.54	-3.11	4.42	0.01	0.04	0.06	-0.87	0.47	-0.11	-2.50	-2.01	0.73
4  2	-0.94	-7.33	7.13	0.02	0.05	0.01	8.50	-3.23	4.58	0.04	0.05	0.02	-0.88	0.47	-0.11	-1.71	-2.56	-1.16
4  2	-1.26	-7.35	7.32	-0.03	0.02	-0.06	8.43	-3.32	4.80	-0.03	-0.03	-0.02	-0.87	0.45	-0.08	2.01	-0.31	-1.10
4  2	-1.02	-7.31	7.18	-0.01	0.05	-0.04	8.46	-3.24	4.61	-0.03	0.01	-0.00	-0.87	0.46	-0.10	1.65	-0.79	-0.12
4  2	-1.14	-7.21	7.10	-0.02	0.04	-0.07	8.40	-3.24	4.69	-0.04	-0.02	-0.02	-0.87	0.46	-0.08	2.62	-0.31	-0.79
4  2	-1.00	-7.33	7.24	-0.02	0.04	-0.06	8.49	-3.23	4.64	-0.04	-0.01	-0.01	-0.87	0.46	-0.09	2.14	-0.73	-0.79
4  2	-1.24	-7.26	7.39	0.00	0.03	-0.05	8.51	-3.31	4.70	-0.01	-0.00	-0.01	-0.87	0.46	-0.09	1.22	-0.79	-1.04
4  2	-1.25	-7.28	7.36	-0.01	0.04	-0.04	8.38	-3.30	4.79	0.00	-0.01	-0.00	-0.87	0.46	-0.08	-0.06	-1.04	-0.49
4  2	-1.20	-7.18	7.32	0.00	0.05	-0.04	8.34	-3.16	4.82	-0.02	0.01	-0.00	-0.87	0.46	-0.10	0.85	-1.83	-0.55
4  2	-1.20	-7.27	7.21	-0.01	0.04	-0.04	8.42	-3.22	4.69	-0.01	-0.00	0.00	-0.87	0.46	-0.09	1.83	-0.49	-0.37
4  2	-1.00	-7.22	7.16	-0.00	0.06	-0.05	8.41	-3.09	4.71	-0.04	0.03	0.01	-0.87	0.45	-0.09	1.28	-2.20	-0.55
4  2	-1.31	-7.27	7.15	-0.01	0.05	-0.03	8.32	-3.43	4.85	0.01	0.01	0.01	-0.86	0.47	-0.07	0.92	-1.53	-0.55
4  2	-1.19	-7.13	7.38	0.00	0.05	-0.05	8.29	-3.16	4.79	-0.01	0.01	-0.01	-0.87	0.46	-0.08	1.22	-1.53	-1.04
4  2	-1.30	-7.40	7.30	0.01	0.07	-0.01	8.42	-3.30	4.60	0.00	0.04	0.03	-0.87	0.48	-0.09	-0.37	-2.08	0.31
4  2	-1.33	-7.09	7.39	0.01	0.04	-0.04	8.24	-3.12	4.87	0.01	0.01	-0.00	-0.87	0.46	-0.07	1.10	-1.22	-1.04
4  2	-1.25	-7.29	7.19	-0.01	0.04	-0.02	8.41	-3.39	4.76	0.01	0.01	0.02	-0.87	0.48	-0.09	0.43	-0.73	-0.55
5  2	-1.70	-6.56	8.24	-0.14	-0.01	-0.07	7.77	-2.39	5.80	-0.00	-0.08	-0.01	-0.85	0.45	-0.01	-3.36	-0.92	-1.16
5  2	-1.65	-6.65	7.90	-0.12	-0.08	-0.09	8.00	-2.81	5.65	-0.02	-0.13	-0.00	-0.87	0.47	-0.01	1.77	2.99	-2.81
5  2	-1.60	-6.37	7.89	-0.03	0.01	-0.06	7.83	-2.62	5.68	-0.01	-0.04	-0.00	-0.87	0.45	-0.01	1.83	-0.18	-1.34
5  2	-1.59	-6.51	7.90	-0.06	0.03	-0.02	7.93	-2.62	5.64	-0.01	-0.03	0.05	-0.87	0.46	-0.02	-0.67	-0.92	0.49
5  2	-1.63	-6.69	7.90	-0.05	0.04	-0.05	7.99	-2.78	5.62	-0.05	-0.04	0.02	-0.87	0.46	-0.02	0.79	-1.34	0.24
5  2	-1.56	-6.67	7.74	-0.00	0.06	0.00	7.98	-2.64	5.59	0.01	0.02	0.04	-0.87	0.46	-0.02	-1.10	-2.08	0.49
5  2	-1.55	-6.63	7.59	-0.05	0.00	-0.02	7.84	-2.69	5.60	-0.00	-0.03	0.02	-0.87	0.47	-0.01	-0.06	-0.85	-1.59
5  2	-1.30	-6.58	7.74	-0.01	0.00	-0.07	8.04	-2.53	5.61	-0.02	-0.05	-0.02	-0.89	0.46	-0.02	2.87	1.22	-2.01
5  2	-1.49	-7.13	7.29	-0.26	0.03	0.17	8.39	-2.81	5.02	-0.05	-0.18	0.02	-0.87	0.46	-0.02	-3.66	2.62	-3.42
5  2	-1.43	-6.91	7.36	-0.08	0.05	-0.01	8.09	-2.71	5.20	-0.05	-0.01	0.03	-0.88	0.44	-0.03	-1.53	-1.65	-0.49
5  2	-1.52	-6.88	7.72	-0.12	-0.05	-0.09	8.22	-2.83	5.40	-0.00	-0.02	0.08	-0.89	0.46	-0.02	-0.67	-1.89	-0.98
5  2	-1.55	-7.09	7.38	0.01	0.05	-0.03	8.24	-2.91	5.17	-0.01	-0.01	-0.02	-0.88	0.45	-0.02	-0.37	-0.61	-1.04
5  2	-1.69	-6.83	7.51	0.06	0.09	0.01	8.05	-2.80	5.34	0.01	0.06	0.02	-0.88	0.45	-0.02	-0.79	-3.23	-0.37
5  2	-1.74	-6.93	7.59	-0.01	0.05	-0.05	8.09	-2.88	5.38	-0.03	-0.01	-0.01	-0.88	0.44	-0.01	-0.92	-1.46	-0.37
5  2	-1.70	-6.95	7.40	-0.04	0.10	0.12	8.14	-3.06	5.37	-0.00	0.16	0.16	-0.88	0.44	-0.02	-4.27	-2.50	5.25
5  2	-1.77	-6.89	7.48	-0.00	0.03	-0.05	8.03	-3.09	5.44	0.01	-0.01	-0.01	-0.88	0.48	-0.02	0.31	-0.55	-1.53
5  2	-1.64	-6.66	7.60	0.01	0.06	-0.04	7.89	-2.78	5.59	-0.01	0.01	-0.01	-0.89	0.45	-0.01	0.37	-1.46	-1.04
5  2	-1.70	-6.84	7.46	0.01	0.04	-0.02	8.04	-2.91	5.23	-0.00	0.05	0.02	-0.88	0.46	-0.02	-0.43	-2.08	-0.92
5  2	-1.86	-6.85	7.67	-0.05	0.04	-0.06	8.12	-3.02	5.64	-0.03	-0.02	-0.00	-0.89	0.47	-0.01	1.59	0.55	0.06
5  2	-1.98	-6.82	7.64	-0.00	0.03	-0.09	7.95	-3.09	5.75	-0.02	-0.02	-0.04	-0.89	0.48	-0.01	2.50	-0.73	-1.77
5  2	-1.71	-6.41	7.39	-0.02	-0.04	-0.13	7.71	-2.70	5.42	0.01	-0.10	-0.06	-0.86	0.44	-0.01	2.56	3.66	-3.78
5  2	-1.44	-6.76	7.52	-0.00	0.07	-0.05	8.03	-2.73	5.28	-0.04	0.02	0.01	-0.88	0.44	-0.04	1.10	-2.38	0.18
5  2	-1.82	-6.78	7.72	0.00	0.05	-0.03	7.93	-2.91	5.69	-0.02	0.02	0.01	-0.88	0.46	-0.01	0.12	-2.26	-0.31
5  2	-1.74	-6.74	7.62	-0.01	-0.00	-0.05	8.07	-2.88	5.46	0.01	-0.04	-0.02	-0.88	0.47	-0.02	1.04	0.79	-1.59
5  2	-1.80	-6.75	7.69	-0.01	0.02	-0.02	8.02	-2.88	5.61	0.03	-0.01	0.02	-0.89	0.46	-0.01	-0.61	-0.37	-0.85
6  2	-1.00	-6.55	7.68	0.06	0.08	-0.01	8.60	-2.65	4.57	0.00	0.09	0.02	-0.89	0.46	-0.04	-0.73	-3.97	-0.49
6  2	-1.27	-6.46	7.94	-0.02	0.06	-0.05	8.53	-2.65	4.83	-0.04	0.02	0.01	-0.90	0.46	-0.02	-0.06	-2.69	-0.85
6  2	-1.19	-6.42	7.89	-0.00	0.06	-0.05	8.52	-2.67	4.89	-0.04	0.02	-0.01	-0.89	0.47	-0.01	2.01	-0.98	-0.67
6  2	-1.12	-6.30	7.99	0.02	0.03	-0.03	8.48	-2.53	4.79	0.02	0.01	-0.02	-0.89	0.46	-0.01	-0.18	-1.28	-2.20
6  2	-1.23	-6.50	7.77	-0.02	0.01	-0.07	8.44	-2.62	4.80	-0.03	-0.03	-0.03	-0.88	0.45	-0.00	1.71	0.43	-1.65
6  2	-1.24	-6.41	7.81	0.02	0.05	-0.05	8.45	-2.74	4.92	-0.00	0.02	-0.01	-0.88	0.48	-0.01	3.72	-0.67	-0.92
6  2	-1.40	-6.47	7.89	-0.01	0.01	-0.04	8.47	-2.76	4.95	0.02	-0.01	-0.01	-0.88	0.48	-0.01	0.55	-0.06	-1.71
6  2	-1.45	-6.54	7.86	-0.01	0.04	-0.04	8.39	-2.78	4.92	-0.01	0.01	-0.00	-0.87	0.47	0.00	0.24	-1.28	-0.55
6  2	-1.69	-6.31	8.03	-0.01	0.02	-0.06	8.31	-2.77	5.12	-0.02	-0.02	-0.01	-0.86	0.46	0.00	1.22	-0.67	-1.10
6  2	-1.61	-6.46	8.04	-0.03	0.02	-0.05	8.29	-2.81	5.10	-0.00	-0.03	-0.00	-0.87	0.47	-0.00	1.10	-0.49	-0.92
6  2	-1.52	-6.40	8.03	0.00	0.04	-0.04	8.28	-2.81	5.03	-0.01	-0.00	-0.01	-0.86	0.47	0.00	1.16	-1.10	-0.55
